time,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7
3747361248,119.41966,201.01659,140.20671,135.03601,164.95627,165.78859,99.150764,138.6086,141.43816,144.53166,117.99469,107.99467,158.11221,125.21918,120.64984,97.64785,81.019379,107.13098,94.769173,68.156662,83.988686,84.593826,64.031509,68.746414,59.598606,56.859303,55.338684,45.588055,46.533558,52.358547,43.60323,44.720715,42.049789,37.668713,37.733631,32.823246,35.157169,29.500019,31.164101,28.082188,27.804543,28.471024,26.684055,24.166979,25.104763,26.297062,23.942869,22.109655,22.573338,22.775595,21.026304
3747361249,144.22261,189.9417,86.614395,141.01126,178.1498,188.32375,166.29971,160.83987,133.67577,135.93607,113.84863,98.483887,191.47485,170.5726,111.90093,96.25489,91.696243,135.80127,83.696121,81.708725,87.133202,73.018433,72.892097,64.480652,60.189468,67.494858,57.47974,55.131069,51.108845,48.456139,46.2995,43.505367,39.795761,41.352654,37.035263,38.090443,32.945805,33.405254,31.453903,30.071854,28.346622,27.603483,27.044676,27.199247,25.918718,26.235561,22.99036,23.02113,25.037607,22.168343,23.337826
3747361250,103.82236,163.49484,129.40054,125.8783,170.67433,161.36356,155.39246,164.52097,137.26848,154.91682,86.371643,114.39713,146.84427,141.26682,105.15507,94.999191,89.060135,107.4415,94.826813,84.596413,76.254219,78.190224,74.794182,77.994133,62.073639,66.237602,64.370155,50.614601,49.86478,49.341896,49.230331,46.315163,41.892376,34.840149,36.588562,32.824318,34.689301,33.996639,32.25301,27.927423,29.061449,30.182787,27.239822,26.98633,25.40069,23.651848,23.116459,24.048174,22.042549,22.85936,22.265644
3747361251,146.44598,240.09302,112.22214,148.90889,121.1508,229.92026,158.37598,155.11232,123.31157,145.17509,123.58918,109.99842,148.61372,154.82715,124.68427,94.579994,82.706131,103.55014,99.820511,86.70771,75.675758,68.649277,72.376038,75.382393,70.801277,70.293472,58.032337,58.624947,53.152588,52.361584,56.511051,42.829903,43.553326,40.878208,36.973091,37.552986,36.505421,32.786716,35.335083,34.970463,28.816942,27.004482,26.994354,27.294714,28.42395,24.822252,25.970686,24.526438,23.968685,22.34919,24.930826
3747361252,114.99446,209.67488,103.8491,124.62792,129.46204,159.94073,109.94706,134.01463,118.20831,123.51198,117.02634,121.96844,140.40916,132.74657,104.67858,112.7859,99.777527,99.48333,109.10541,74.342712,67.399536,77.287682,67.611664,71.83519,62.462482,61.987335,55.848461,52.744526,51.059509,51.442318,46.158752,46.177383,37.0527,39.571053,36.487087,35.871403,35.3615,33.550274,30.322992,30.170826,29.843098,29.088076,26.429148,25.415098,26.005844,25.916306,23.024937,25.471626,23.861675,24.916775,22.771626
3747361253,148.54968,162.31404,103.40508,99.894211,139.4408,169.62222,189.09048,175.44753,141.65916,151.2336,118.4938,121.05109,120.51707,128.82253,125.21145,117.71129,92.408691,116.31547,87.691086,68.102539,69.583015,76.61158,74.044884,59.188271,67.596535,61.903698,65.287125,53.148258,54.442425,56.363026,50.147312,41.997849,40.627518,40.965488,36.326931,36.596855,35.097752,32.099674,33.198864,30.129955,27.271139,26.525047,26.286686,23.786638,24.084827,22.414967,24.860184,24.108051,23.851074,24.613651,21.750914
3747361254,139.85501,190.08478,116.24646,93.052551,173.32927,201.88847,156.92839,139.17078,161.75226,142.60162,99.12812,108.2831,109.34327,130.64929,115.03336,90.052757,91.052116,109.13682,97.631752,89.67511,83.355263,79.291489,75.763161,72.803413,72.911171,64.886459,55.697346,49.908508,48.670471,63.290825,52.06377,42.278111,39.594604,37.485313,38.788544,35.426941,36.546993,34.302711,30.483797,30.766493,28.809217,28.570644,26.470604,27.96937,26.515753,24.46797,24.671598,23.831581,23.875807,24.480143,24.249569
3747361255,154.194,200.74466,123.05225,125.40883,134.97652,207.9787,183.55818,157.73714,148.9274,143.6657,103.89095,106.38564,148.70654,141.49213,113.92327,120.17623,86.439903,99.072098,79.109978,73.370407,77.18943,76.176804,75.221916,62.820873,67.452469,65.400139,56.335148,51.254658,50.527088,62.349628,51.591942,45.232197,40.886486,40.093494,41.462822,37.485912,33.235786,33.761471,36.005013,31.487408,32.418045,28.436789,26.944366,26.497332,25.29306,23.314531,24.173138,24.320969,23.528746,22.137947,25.143404
3747361256,151.43842,151.72281,109.21046,144.86813,148.8744,161.16405,165.38768,205.914,191.65031,157.06013,116.84629,111.70588,158.73415,131.98811,132.64468,114.86128,102.48694,112.53388,82.147522,68.761253,78.931023,73.994476,71.127518,72.847939,63.857758,65.232704,56.269897,53.395363,53.142632,60.421062,45.156551,45.184505,40.433403,41.841026,35.971779,36.610477,33.597397,35.270466,30.387342,30.896755,31.160013,29.997559,28.083246,25.007866,26.411732,24.475281,24.865515,23.400911,24.369276,24.059355,22.742926
3747361257,140.14584,161.09117,105.0526,129.25282,143.41437,197.09474,156.37338,136.81282,177.87514,122.66491,112.57813,110.10935,152.2299,109.47975,127.70697,92.55793,90.470947,104.8103,85.742531,74.428314,69.590034,76.031784,80.030663,67.033798,50.175251,56.706429,69.382294,55.408775,52.608768,59.751991,46.565136,46.621819,44.385941,39.231083,39.353489,39.29324,36.863758,33.306656,32.01358,31.814043,27.933884,27.908173,28.587008,28.593111,28.327793,24.520287,25.518993,25.38232,24.803701,24.085409,23.266144
3747361258,134.35376,172.8414,120.59045,139.31068,137.44316,149.67793,173.09612,168.72241,140.87115,110.48949,112.53928,96.083389,159.7075,115.08131,120.19022,92.531113,113.78998,72.612602,76.347137,77.904251,83.766449,75.261993,74.675758,74.215439,64.984535,63.598728,62.935566,51.663845,47.705269,47.29668,45.56802,39.354099,40.351273,40.34819,34.675667,37.508976,32.766182,31.460464,29.667971,28.285713,28.153376,25.838163,27.708004,26.17417,24.417664,25.690769,25.177879,23.082808,22.680017,23.527033,22.387527
3747361259,156.27383,146.40282,135.72389,122.82893,118.63651,186.93193,165.02829,144.99127,158.96071,120.11626,109.91858,120.07703,161.72537,142.49088,112.95216,103.70718,96.500023,77.575363,95.827103,74.071396,72.434052,68.271294,81.507515,70.663002,66.490051,59.89838,57.273575,55.221836,55.165241,53.902729,47.756104,40.113464,38.005085,43.081223,36.983692,38.881702,32.557922,33.336639,32.250877,26.778252,30.467983,27.816462,27.213982,25.850039,24.824736,24.209253,24.708569,24.482813,25.033012,24.986069,22.03479
3747361260,134.90776,145.4173,128.24095,148.5771,146.60057,188.04964,176.98128,130.37151,163.82132,113.70249,133.44171,133.96959,130.35263,136.57616,134.64024,102.86148,86.145073,105.83682,96.823334,74.292114,78.244835,84.594894,80.336586,62.831989,66.87587,62.58749,58.290207,55.163403,53.286427,55.330273,47.751102,46.341286,45.000996,39.201687,41.517586,36.555244,35.694115,33.624798,34.615044,30.319054,28.812056,30.425455,26.908213,26.8592,26.165077,26.696247,25.919113,23.913315,23.271437,23.699701,24.410469
3747361261,150.70114,177.19756,122.19207,125.66743,170.73518,164.23817,212.24036,164.58185,176.85858,122.77077,98.831757,114.0955,162.02907,116.72693,128.08353,125.12558,96.721901,107.54382,87.566048,76.81601,85.811363,80.705215,72.711212,71.206085,72.273262,59.02235,63.962322,60.232578,54.730732,47.652828,50.133995,53.613796,50.476067,40.573265,40.491623,43.502441,37.707657,41.725163,36.996212,36.703232,34.409916,31.813477,30.535709,27.618244,27.678995,28.515949,28.644796,28.032822,28.070654,25.144661,27.257504
3747361262,103.6246,165.69922,130.93713,136.47386,145.44037,150.23624,174.93398,167.21686,153.03731,151.09526,103.38546,129.2634,138.04135,117.35264,114.80662,96.345909,101.15475,82.204178,92.180649,87.887367,83.935188,82.438293,72.318474,77.907005,63.119648,64.68898,61.853039,55.360462,54.349918,54.886578,53.709995,53.780678,49.236324,46.761654,41.512432,41.012699,37.843834,37.09737,32.558311,36.965626,33.061863,31.566586,31.613794,26.492956,29.591341,28.929363,27.551363,23.892363,23.738066,23.286528,24.26939
3747361263,151.83746,188.04529,133.99168,150.73669,92.453255,121.65875,136.70435,206.93251,149.46956,165.51361,117.76261,123.13017,125.82545,132.97864,121.58927,118.81557,111.91351,138.64732,120.6662,81.306221,87.347176,78.480301,79.535187,66.646172,55.965397,66.749451,54.803505,54.864571,52.980724,50.406246,48.497025,44.117214,49.154041,47.987461,43.992767,38.757961,37.045704,36.964935,32.448219,33.340336,34.513649,30.301882,27.901543,25.288891,25.784252,27.938391,26.722324,25.433191,24.895445,24.626225,22.918755
3747361264,123.87203,171.65196,103.76691,125.82573,133.06842,177.89445,177.2551,126.56919,167.85394,131.05762,83.386765,101.83121,149.75168,119.50747,116.59612,125.96349,110.71239,125.43475,70.224098,76.866127,87.730064,84.520584,77.344444,71.683105,65.683968,64.587578,57.209846,57.370438,53.441898,56.535698,50.172268,47.383629,46.924393,45.424805,41.556129,43.383789,35.585224,35.584866,32.568588,32.758579,29.713552,30.585539,30.774431,26.291721,25.805555,27.766262,26.686031,23.125082,23.790489,23.447779,23.690308
3747361265,150.0336,203.23213,126.965,115.39165,141.9503,181.14717,167.32439,112.18718,134.45729,178.64381,104.98019,101.09181,172.30093,133.00807,111.62321,135.66687,102.91315,203.94104,92.0037,80.527206,65.414764,76.487236,74.398201,71.95108,71.018883,68.855843,66.82402,58.082764,48.948067,59.092472,48.630379,51.553833,55.138695,44.247688,47.789032,41.001514,39.986713,40.521889,37.700005,32.950172,37.595169,33.167599,28.364431,31.901018,28.205267,27.642345,27.139601,24.604343,24.908981,23.483965,25.633686
3747361266,218.6116,157.07925,93.81868,134.23445,180.79486,140.73218,168.91899,133.3642,171.53906,131.44051,113.07368,111.58634,168.77708,110.63216,118.14117,104.40386,107.18639,136.14349,96.550415,74.140312,93.459946,79.416115,90.126221,76.725975,70.086655,71.224716,67.489464,69.635117,64.091553,63.642941,64.637398,70.489136,64.405846,55.790962,48.525452,46.60878,38.878246,39.632984,41.638348,42.195415,46.269016,42.808586,36.242699,33.128765,33.583302,30.197405,30.503878,30.936836,33.40456,28.915087,28.047482
3747361267,201.34859,221.71223,122.60365,115.20573,139.33749,229.18932,138.00764,144.59004,167.37053,130.73999,116.39467,95.896652,161.64436,126.5133,127.19358,106.72192,125.45922,172.13075,104.2041,98.857933,102.1012,88.690277,80.886284,83.497849,75.018776,58.991192,60.268906,60.587067,61.968155,52.299873,54.729198,52.321487,52.784847,50.255871,45.525536,42.083141,43.729069,38.336037,40.381081,35.102264,33.423859,31.390812,31.520124,31.044706,30.151764,27.263931,26.444002,26.12603,24.075756,24.958,25.679737
3747361268,146.43472,160.5983,112.76431,127.43435,160.9286,215.88411,187.43852,189.08522,165.74774,122.00951,115.89665,112.56987,142.50444,162.91797,117.88017,116.74568,122.10238,139.42299,78.863152,93.38591,93.688385,111.39452,70.296783,88.830826,67.557373,68.930382,61.350193,59.863773,58.663895,53.37228,57.105358,49.265732,49.171963,45.352852,44.114189,39.593781,35.965191,41.109413,37.606441,32.673157,34.525841,28.120577,30.711615,29.734589,30.54649,28.291254,27.2019,25.087389,25.190752,25.675886,24.114563
3747361269,123.73438,159.26366,128.21536,131.25932,155.83057,225.40247,203.51564,154.52898,140.34763,130.61749,107.9689,165.80363,140.91083,144.33914,114.91342,133.47931,116.04048,152.37828,114.97379,92.125778,92.947891,89.664398,88.095909,77.563576,62.635406,62.209835,65.934189,52.258987,54.153435,55.382301,54.035488,52.078999,48.183716,43.87051,43.072353,40.840469,36.412022,40.264168,35.249668,34.900002,35.105255,30.886854,29.822758,27.532249,26.023268,25.719337,25.40612,23.875381,25.227282,22.909567,24.227739
3747361270,141.68283,144.47466,123.90264,123.62466,168.70206,197.5266,126.82877,154.66742,105.21755,135.83493,112.29882,95.190094,146.77521,120.46029,116.62355,118.48916,105.54745,135.83611,85.71534,74.206276,77.654533,84.276016,76.45343,77.018242,71.822014,58.047821,57.82708,54.015999,52.019844,55.004272,46.356777,48.800735,47.910511,42.442184,44.258656,35.722027,39.826294,33.765087,31.178606,32.469482,28.636053,28.097589,29.574913,27.192013,27.080793,26.595007,27.405487,23.932945,23.235929,22.385094,24.733744
3747361271,232.63902,186.84134,105.67841,129.12003,147.00464,163.70271,173.86343,136.00766,128.86919,108.91889,124.45417,90.627113,164.24971,129.40144,126.4012,121.67342,102.42121,129.74008,112.68909,76.910362,95.486763,86.856491,74.758438,71.071587,75.975616,71.416092,64.839478,56.633636,57.71051,49.652824,55.667343,49.861893,48.047508,45.817783,43.100842,39.57465,39.650394,37.134354,33.629505,34.045788,33.594311,29.254732,26.271749,26.192039,27.967869,25.176346,26.024889,24.464647,24.287481,24.25676,23.776796
3747361272,237.67686,164.85512,105.90305,147.09863,140.03873,242.62338,133.45108,153.95885,137.58719,100.43526,140.38629,120.38446,178.905,129.16615,108.1746,115.28573,124.42374,133.6221,84.079948,82.549934,95.631363,71.934502,75.995346,75.239723,72.244011,54.162655,62.299423,61.070789,53.348389,49.134933,52.188881,53.352695,48.598579,47.399975,42.001831,38.129776,37.283062,33.949673,33.196877,33.06739,31.022266,30.390306,29.597084,29.386438,26.435749,25.953346,25.296644,24.868052,24.821993,23.977247,24.091118
3747361273,224.58928,116.64168,126.54535,143.77219,165.06799,262.59528,165.47768,171.70187,118.78632,109.13352,95.313446,87.715919,173.27177,104.55249,108.53391,94.066772,112.4257,139.98575,103.85673,75.438622,78.090157,68.208008,67.085396,66.194977,58.996456,58.319511,54.915833,55.265862,47.174576,56.193817,47.103416,42.928162,43.069897,43.400734,41.02787,37.248001,35.402836,33.707947,32.563183,29.537354,29.731834,26.741753,26.82374,24.203468,25.111441,25.187517,26.241362,23.502487,23.863407,23.050264,23.971989
3747361274,176.01987,127.43022,102.58067,170.09294,120.21806,216.25578,142.4606,182.95525,122.89654,138.7142,94.529671,97.859619,178.15865,136.55544,97.080856,90.311676,100.98973,100.37289,90.14048,80.335144,83.491203,72.174194,69.723061,68.318703,67.339493,58.919136,59.689678,54.580452,52.924911,50.315617,48.693672,46.115757,43.872917,38.653923,38.874123,34.301918,31.521053,29.956945,28.543839,29.369492,30.115055,27.468292,25.484415,25.613588,23.980581,24.219444,23.716738,22.500666,22.594835,23.06612,22.706385
3747361275,135.83321,112.78507,91.009552,138.18944,127.97201,167.67213,189.60646,136.9088,96.876869,116.02909,97.159447,84.721756,129.01588,106.60542,103.36102,96.447296,103.31794,82.480827,86.447884,82.932869,76.183754,79.615433,76.696541,77.053078,60.554684,61.703373,64.374619,46.819061,52.028152,49.876297,43.998066,42.075378,40.898571,36.854996,38.328156,35.760376,32.59185,29.195744,31.909986,31.71085,29.80875,27.780672,25.580915,24.787298,25.950058,23.500072,22.891756,22.709162,21.470247,22.735912,20.943508
3747361276,149.18468,131.49243,136.25258,120.4704,135.93185,203.1165,159.15642,152.56184,125.89268,130.81415,91.797867,99.037186,168.06685,132.81525,106.02406,132.53735,104.6434,85.492752,119.03668,73.480415,69.304306,79.020172,75.224083,75.125412,64.368507,65.667496,62.987751,51.91053,47.836788,45.161678,49.408546,43.162426,41.148056,43.736565,38.475685,38.713451,37.278473,34.42057,29.740345,30.38102,27.349428,28.611332,26.130592,26.840105,26.584726,25.909786,24.474602,23.586685,23.260696,24.169344,23.728516
3747361277,122.39779,102.44294,88.320473,132.27007,141.30751,203.50328,145.71895,143.51544,116.1414,145.97377,109.53513,113.46455,177.35846,108.73751,104.48196,107.66203,86.088402,108.14423,105.47556,95.014717,73.311623,73.689735,74.892197,76.257118,58.704063,58.104488,57.87759,58.05014,50.289486,47.730358,50.318516,39.929062,41.620014,36.900871,37.753532,34.160309,33.011593,33.734367,30.264576,27.969934,30.230448,26.912493,28.514549,27.046717,25.794243,24.533611,24.534718,25.793907,22.299503,22.005486,21.881386
3747361278,130.60719,170.61014,128.58611,146.03947,166.14101,154.52516,124.32092,109.43982,128.84621,127.46918,94.385338,93.652283,180.86749,113.47483,113.90182,100.92825,97.438568,102.77511,138.85223,93.476219,82.250511,65.262825,81.063728,78.651138,68.818359,62.835991,57.612965,53.272335,54.891514,53.757629,50.042072,46.574383,45.743324,41.785034,41.440445,39.360626,35.276939,34.619259,27.974096,31.07361,29.77792,28.270245,26.547745,27.624207,27.525324,24.629696,24.990705,23.732376,24.511335,22.870449,22.769829
3747361279,124.2481,126.61553,115.81903,144.29071,126.50181,151.88847,129.34239,149.14786,102.16783,122.04139,131.88969,109.02576,151.09686,105.47001,103.55843,100.704,105.58794,103.34063,106.68896,79.185516,79.650726,76.452576,74.407669,69.116455,68.265274,63.138779,55.810143,52.009323,52.461514,47.115143,46.441799,40.801495,45.985535,39.50666,40.331078,36.88287,35.988071,33.901817,32.605103,30.569271,30.492182,29.456858,26.861181,24.881544,26.453205,24.818209,24.876513,24.057152,24.589272,23.159758,22.670961
3747361280,150.27361,121.88364,152.32455,142.51492,166.51736,154.5681,110.85791,134.41878,149.24687,150.29663,127.40794,115.03127,196.52176,114.18478,101.78583,95.996132,98.448486,101.06442,93.416466,65.439079,70.36586,69.995743,60.109089,67.939919,68.841316,58.741238,59.129372,51.603329,46.397095,46.185047,47.814804,51.058941,35.64893,35.912285,40.893375,35.353382,31.797777,30.12929,29.825342,30.07416,28.546024,27.858089,26.550192,27.88307,26.456646,24.308794,22.940294,21.768805,24.310225,23.856304,21.633551
3747361281,125.67211,131.3255,92.586899,147.9621,145.40939,147.48451,129.78102,151.04787,130.14926,147.70105,106.52809,115.77696,162.20361,117.39413,112.07094,82.888161,91.843491,111.38167,101.54198,88.167206,70.909668,75.112511,73.262108,70.815514,65.039375,65.089241,56.856495,52.034885,48.892258,49.112236,45.457993,42.494911,42.284004,39.016129,36.530163,33.364094,34.16029,33.805416,32.444397,29.476788,28.263926,26.33935,26.767677,24.713219,23.959433,23.599859,24.660955,23.250845,22.518049,21.93165,21.907665
3747361282,154.22037,150.62012,93.557838,135.59538,168.32675,160.15128,122.10901,178.90227,129.75734,90.233917,102.32066,94.6026,154.96133,129.89667,113.85526,84.973793,101.7634,129.91733,99.772804,71.821518,92.430817,80.602196,72.463722,72.110451,75.299065,68.907631,63.728458,58.245571,57.424774,47.693256,49.382057,40.837231,40.68504,43.695763,41.132229,36.602158,37.966007,32.020695,32.141762,28.278868,30.274891,29.805164,26.416183,24.376972,26.624393,25.444338,25.451223,25.278772,23.615623,24.580879,24.216974
3747361283,117.79969,138.17451,118.82793,129.412,154.49867,144.40944,124.89355,154.96201,107.6824,115.92599,102.23125,108.53438,121.7504,115.36492,96.988159,96.048859,107.30656,122.00152,88.91082,81.217628,79.554489,76.994553,72.229767,74.026009,66.663803,65.623878,58.198277,61.499138,50.329342,49.257843,49.907097,43.665546,36.643936,34.074364,40.345234,36.634487,34.343132,31.172594,29.399225,29.06414,28.753126,28.415007,25.273153,24.836962,25.606573,22.806948,24.184271,24.77107,24.065388,23.383232,23.694752
3747361284,140.32407,160.2439,98.596214,82.340851,166.98248,152.53453,141.30196,155.96402,130.14209,112.75494,100.69914,108.19048,128.93085,121.85375,126.11722,87.262192,90.840065,156.26677,78.248291,86.517944,81.049942,76.273895,72.543167,64.304283,72.960091,58.934937,55.909195,45.526539,50.647728,42.100647,46.277939,41.191803,43.482567,36.053516,37.216984,35.091171,32.9925,32.649063,29.025402,26.874418,27.211138,28.995232,25.626606,26.500717,24.939491,23.603645,24.584,21.891895,23.274143,25.047417,23.845823
3747361285,144.55434,149.62933,109.87617,141.68658,120.51217,155.09189,121.43622,153.84933,133.42534,148.86951,107.50281,117.84792,127.95023,88.976349,112.48885,113.20401,91.328339,108.25735,88.774429,83.640717,74.959091,82.210037,73.239105,68.634399,65.968819,55.260876,54.768631,55.02721,53.09267,45.721462,45.978771,44.273975,43.365112,38.5378,41.831448,32.223499,31.926601,31.555893,32.20269,27.054565,30.172853,25.852057,25.542431,24.816084,24.79085,24.025034,24.584114,23.99843,24.370846,23.326414,23.405939
3747361286,115.81499,200.11551,147.78526,133.0042,132.09276,144.84813,134.56114,156.17596,95.100739,129.25967,116.75962,85.669495,124.80569,122.63242,96.055786,110.15823,98.066742,158.31766,93.444374,78.077309,65.841408,68.750305,72.75724,70.589409,62.71154,64.403778,57.129089,49.340076,55.147442,48.637291,50.254684,43.687477,46.747135,39.798016,37.871128,36.752613,33.903275,30.556774,32.600437,30.428211,29.174646,25.442535,24.591774,25.345951,24.639595,24.29855,24.053293,20.618132,22.188433,21.374012,22.52737
3747361287,111.20174,203.80453,114.50244,116.72118,162.7832,177.51967,134.95551,140.27217,130.5497,159.59128,104.64952,117.62544,112.70119,113.19767,111.79836,100.09757,96.067978,143.02963,75.92942,78.658737,72.164108,68.944359,77.875298,77.406342,74.789093,64.063492,56.023224,54.872414,47.773563,50.854332,47.033939,41.336979,44.044086,41.903492,38.23167,34.758884,36.884331,33.205452,31.883453,27.507029,28.957981,29.437012,27.572327,26.467348,26.529655,25.20455,25.631363,23.198868,22.886343,22.346188,24.088324
3747361288,136.41469,161.2227,115.65629,149.50287,131.88206,169.02579,126.63488,162.97903,120.89135,159.47388,84.383659,109.63631,105.83278,104.67731,97.779457,100.36018,105.7233,142.87321,93.619385,76.525803,89.453751,72.044884,69.504478,73.979446,60.659309,54.688377,57.59008,57.435089,57.004665,52.857891,52.10442,43.225307,39.651592,39.897224,42.464478,35.917801,33.802692,28.936998,31.141714,28.296759,27.862755,26.931265,25.611208,25.441805,25.494423,25.617317,24.858849,23.145594,22.113161,23.73547,23.145262
3747361289,146.90369,193.16496,117.57322,147.34096,109.93748,184.16344,130.44083,140.69179,95.333351,124.48671,109.82298,117.54777,119.5313,120.166,94.362465,101.52108,99.869644,117.56736,89.203667,82.790924,79.461304,68.103027,73.144302,65.102531,56.046513,59.881824,52.255333,55.771835,47.078136,43.639378,45.860802,47.577442,44.051331,37.494984,36.090969,37.486519,32.865978,30.076231,30.061522,30.230129,27.313519,29.682749,24.526487,24.590109,24.949228,23.34539,24.74012,23.333128,21.845272,22.617088,22.027166
3747361290,149.32491,139.41945,105.70368,116.10961,128.10551,163.3821,121.49429,141.82666,133.29161,92.165154,89.133659,105.11356,134.81998,100.02882,139.6534,93.848885,89.149254,112.53155,79.438705,81.712616,91.480606,68.670494,75.317596,64.278969,59.92556,62.716854,56.667965,49.429497,43.0387,41.044846,45.818306,37.210171,36.123322,35.00412,36.773582,32.33007,32.867043,31.663336,28.483845,29.203079,27.418436,25.622454,25.912243,24.899313,23.85816,22.647074,23.214996,22.718105,23.373947,23.660568,21.87364
3747361291,131.18195,163.26932,91.303627,134.85301,112.31617,149.83012,113.45382,137.05885,99.853127,115.63793,100.76757,82.959457,105.37096,100.75993,120.4107,108.93731,96.144547,98.243172,74.093498,77.196983,69.853722,66.594528,73.21727,68.015541,65.104614,61.153019,55.17474,49.40403,47.969292,42.171318,50.421486,41.830997,37.532375,36.210884,36.344883,33.800182,29.511377,31.242762,28.297874,32.64661,25.955545,27.612604,27.556625,26.317455,25.958521,21.799789,23.303528,22.78837,22.739712,21.962713,21.898809
3747361292,113.95017,149.14534,113.80161,80.640533,134.86607,143.18382,152.17393,137.75108,120.95718,121.51356,98.12429,90.614006,100.24839,85.668503,93.312042,112.70234,84.366417,89.232666,94.944443,71.342583,66.35537,88.278587,64.119522,64.155533,60.699059,53.331573,55.207718,47.893314,48.312271,37.714142,42.925167,38.202728,41.069817,36.225243,34.016014,32.562908,32.307281,27.68368,27.359718,26.92639,27.64465,25.999456,27.784561,24.970253,23.66069,24.433043,23.061325,23.789339,22.106586,23.298269,21.207335
3747361293,114.25946,154.45798,122.99533,131.7821,134.10249,135.82182,115.89125,124.76902,105.84237,122.78551,102.3103,106.26785,135.48668,118.27312,94.973541,77.876442,86.086372,103.63636,72.881927,75.455582,69.851166,69.368332,68.623199,62.296951,62.190907,62.747776,53.831474,47.713676,53.139999,43.741913,44.182316,37.978504,37.747635,38.797634,34.695313,29.885672,32.602108,30.342871,28.165491,28.623358,26.359119,25.616434,23.991323,23.844639,25.107054,23.073481,22.65843,22.171907,22.209038,23.880638,22.525316
3747361294,128.73219,153.08206,96.065514,140.21567,137.05977,128.87408,102.53918,123.87819,129.43033,102.41309,97.394707,90.731392,109.17652,122.66885,103.73934,108.75951,94.894089,94.191391,90.180458,78.091591,74.394447,74.387215,72.415123,66.844025,62.645565,52.566856,58.216156,51.834892,48.58131,43.003521,46.582577,38.467216,39.373013,44.525509,40.778114,34.695465,33.350479,29.060741,32.701801,29.651531,29.725395,26.974073,27.051594,25.73954,24.431915,22.247324,24.718124,22.324064,23.856655,23.805185,23.378956
3747361295,128.4001,129.48271,94.501816,119.68427,111.92566,140.70909,155.1066,128.66498,126.4492,89.130371,106.5193,99.963158,96.271545,111.76582,123.61431,96.620483,89.346733,115.18851,94.363983,69.116447,90.685097,72.777054,65.556564,64.714783,64.539032,54.534161,56.778614,55.916855,48.24527,44.231907,47.604607,41.884167,42.691151,37.556976,37.860649,33.013683,35.150768,29.997499,27.911888,29.002245,27.255514,27.332787,27.734514,25.14699,25.396988,23.573204,24.870676,23.37685,24.159967,22.249113,22.212284
3747361296,115.24411,131.6436,108.57899,87.350044,129.76398,130.55322,120.95805,141.42261,148.90112,85.96418,78.756104,112.14911,120.40572,110.33047,92.954346,84.948174,98.642136,125.04999,87.266083,73.140022,74.217323,82.329536,69.269043,62.383556,57.408508,58.368374,52.526291,53.396099,49.926731,44.196182,47.069336,44.891636,35.329662,37.731174,32.652447,34.335358,32.150494,31.733961,29.17502,31.416445,29.242493,26.721003,26.027107,23.964767,23.335314,24.106974,22.579462,22.751564,24.065323,21.239124,21.203484
3747361297,124.56374,160.65291,94.021263,98.666161,98.547813,141.2132,121.03469,94.064781,141.79941,127.95208,120.63736,101.02856,129.19786,113.53399,112.46725,77.075676,90.370659,138.85612,82.065063,86.286285,79.665916,71.083466,72.520554,61.36132,66.5839,62.119213,58.10046,54.327587,47.232403,38.215382,46.07682,43.751675,39.833778,37.161499,37.365356,34.910358,32.726658,31.082184,30.534117,28.919991,31.203215,28.60597,24.245941,23.660954,24.785944,24.262886,23.361628,22.736429,24.747717,22.611542,21.303091
3747361298,173.94547,135.84625,112.11883,95.406998,151.13266,116.10966,113.43622,129.759,160.59006,123.07387,95.570686,109.56136,123.51921,104.01728,91.027771,112.34961,102.63415,138.30875,92.730324,77.101326,80.262856,64.952354,71.634964,67.762085,64.335777,55.723007,53.369759,51.319626,52.559856,51.665382,44.033657,42.431351,39.988049,35.356361,40.97858,36.045399,34.467041,30.35552,31.060282,28.521362,29.254124,28.758051,28.867353,26.156429,26.457691,24.619658,24.449574,22.975084,24.294733,22.558695,22.037113
3747361299,146.85188,177.24432,136.48453,149.56578,110.93197,138.21323,108.71113,134.48639,204.61349,98.264153,107.39997,105.52219,141.79604,112.61775,109.10262,105.29428,108.07066,147.69972,100.50643,90.733688,72.267632,84.206604,70.104881,73.173027,61.788071,50.935829,54.459949,51.838474,50.505127,50.604435,49.131638,45.712276,43.55418,41.534363,41.231865,36.396461,34.624489,34.36058,33.198853,32.495651,30.611952,29.966255,29.791592,27.172173,27.097914,25.246391,24.674002,24.427866,22.975859,25.341299,22.416346
3747361300,138.08611,145.91171,119.90108,136.74261,111.22546,146.37546,163.17326,141.19038,210.92366,143.43172,87.000046,104.91163,160.67009,109.30749,116.79326,78.455566,84.747948,90.018524,90.330383,68.946266,78.786598,72.656731,73.364662,57.162121,66.526787,67.418411,59.646343,52.097202,48.369339,45.589157,53.052959,47.153534,45.978382,37.109455,36.246735,34.821014,33.807026,34.918037,30.24802,30.881294,31.1544,28.741041,28.127928,27.701111,26.440264,26.104862,24.224705,26.176809,26.140085,24.392355,24.081757
